Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,is_weekend,holiday_flag,school_holiday_flag,year,month,competitor_opened_flag,competitor_impact,base_mean,annual_growth_rate
2022-11-05,Shiraz0,18169782.34,0,small,1229411,5,1,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-06,Shiraz0,25090085.08,1,small,1229411,6,1,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-07,Shiraz0,23906323.81,1,small,1229411,0,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-08,Shiraz0,15461986.01,0,small,1229411,1,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-09,Shiraz0,14700217.77,0,small,1229411,2,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-10,Shiraz0,14190747.72,0,small,1229411,3,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-11,Shiraz0,20397663.17,1,small,1229411,4,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-12,Shiraz0,30597875.51,1,small,1229411,5,1,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-13,Shiraz0,18086352.36,0,small,1229411,6,1,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-14,Shiraz0,14302174.12,0,small,1229411,0,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-15,Shiraz0,15304261.79,0,small,1229411,1,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-16,Shiraz0,15043890.03,0,small,1229411,2,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-17,Shiraz0,14506505.11,0,small,1229411,3,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-18,Shiraz0,14906007.79,0,small,1229411,4,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-19,Shiraz0,17705968.2,0,small,1229411,5,1,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-20,Shiraz0,17968187.79,0,small,1229411,6,1,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-21,Shiraz0,13834901.56,0,small,1229411,0,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-22,Shiraz0,19423353.84,0,small,1229411,1,0,1,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-23,Shiraz0,13823756.77,0,small,1229411,2,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-24,Shiraz0,14681149.1,0,small,1229411,3,0,0,1,2022,11,0,1.0,12294210.0,0.0336
2022-11-25,Shiraz0,12997461.74,0,small,1229411,4,0,0,0,2022,11,0,1.0,12294210.0,0.0336
2022-11-26,Shiraz0,16844012.84,0,small,1229411,5,1,0,0,2022,11,0,1.0,12294210.0,0.0336
2022-11-27,Shiraz0,15128732.27,0,small,1229411,6,1,0,0,2022,11,0,1.0,12294210.0,0.0336
2022-11-28,Shiraz0,13668428.62,0,small,1229411,0,0,0,0,2022,11,0,1.0,12294210.0,0.0336
2022-11-29,Shiraz0,12731178.62,0,small,1229411,1,0,0,0,2022,11,0,1.0,12294210.0,0.0336
2022-11-30,Shiraz0,13116398.51,0,small,1229411,2,0,0,0,2022,11,0,1.0,12294210.0,0.0336
2022-12-01,Shiraz0,15699423.51,0,small,1229411,3,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-02,Shiraz0,16896258.97,0,small,1229411,4,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-03,Shiraz0,29639930.33,1,small,1229411,5,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-04,Shiraz0,26443351.76,1,small,1229411,6,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-05,Shiraz0,24592429.54,1,small,1229411,0,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-06,Shiraz0,23389490.99,1,small,1229411,1,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-07,Shiraz0,16753598.62,0,small,1229411,2,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-08,Shiraz0,17161251.55,0,small,1229411,3,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-09,Shiraz0,16267713.38,0,small,1229411,4,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-10,Shiraz0,20882163.28,0,small,1229411,5,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-11,Shiraz0,19674213.56,0,small,1229411,6,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-12,Shiraz0,17561770.35,0,small,1229411,0,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-13,Shiraz0,16435708.01,0,small,1229411,1,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-14,Shiraz0,17363155.58,0,small,1229411,2,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-15,Shiraz0,15842617.14,0,small,1229411,3,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-16,Shiraz0,15010370.3,0,small,1229411,4,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-17,Shiraz0,19986985.13,0,small,1229411,5,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-18,Shiraz0,20623435.92,0,small,1229411,6,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-19,Shiraz0,16480382.22,0,small,1229411,0,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-20,Shiraz0,17009627.84,0,small,1229411,1,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-21,Shiraz0,16089253.36,0,small,1229411,2,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-22,Shiraz0,16659609.25,0,small,1229411,3,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-23,Shiraz0,16042209.04,0,small,1229411,4,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-24,Shiraz0,20235517.18,0,small,1229411,5,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-25,Shiraz0,19882103.66,0,small,1229411,6,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-26,Shiraz0,15964450.86,0,small,1229411,0,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-27,Shiraz0,16613778.95,0,small,1229411,1,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-28,Shiraz0,16401214.83,0,small,1229411,2,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-29,Shiraz0,24310949.08,0,small,1229411,3,0,1,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-30,Shiraz0,16111016.03,0,small,1229411,4,0,0,0,2022,12,0,1.0,12294210.0,0.0336
2022-12-31,Shiraz0,20800734.64,0,small,1229411,5,1,0,0,2022,12,0,1.0,12294210.0,0.0336
2023-01-01,Shiraz0,30056962.99,0,small,1229411,6,1,1,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-02,Shiraz0,24354509.05,0,small,1229411,0,0,1,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-03,Shiraz0,24949397.95,0,small,1229411,1,0,1,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-04,Shiraz0,25301169.88,0,small,1229411,2,0,1,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-05,Shiraz0,16294993.11,0,small,1229411,3,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-06,Shiraz0,16526809.44,0,small,1229411,4,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-07,Shiraz0,19302843.55,0,small,1229411,5,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-08,Shiraz0,20333680.19,0,small,1229411,6,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-09,Shiraz0,16348744.13,0,small,1229411,0,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-10,Shiraz0,16525933.27,0,small,1229411,1,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-11,Shiraz0,15382436.36,0,small,1229411,2,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-12,Shiraz0,25295766.96,0,small,1229411,3,0,1,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-13,Shiraz0,23708619.5,0,small,1229411,4,0,1,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-14,Shiraz0,21622483.42,0,small,1229411,5,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-15,Shiraz0,20885495.32,0,small,1229411,6,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-16,Shiraz0,17314693.59,0,small,1229411,0,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-17,Shiraz0,16317408.56,0,small,1229411,1,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-18,Shiraz0,16806727.38,0,small,1229411,2,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-19,Shiraz0,15600636.33,0,small,1229411,3,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-20,Shiraz0,16799985.14,0,small,1229411,4,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-21,Shiraz0,20206727.8,0,small,1229411,5,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-22,Shiraz0,20051505.56,0,small,1229411,6,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-23,Shiraz0,16138408.69,0,small,1229411,0,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-24,Shiraz0,16463541.1,0,small,1229411,1,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-25,Shiraz0,15749811.75,0,small,1229411,2,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-26,Shiraz0,16050441.25,0,small,1229411,3,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-27,Shiraz0,15617998.63,0,small,1229411,4,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-28,Shiraz0,20682423.0,0,small,1229411,5,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-29,Shiraz0,19925834.79,0,small,1229411,6,1,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-30,Shiraz0,16231089.62,0,small,1229411,0,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-01-31,Shiraz0,17529542.86,0,small,1229411,1,0,0,0,2023,1,0,1.0,12294210.0,0.0336
2023-02-01,Shiraz0,13551365.92,0,small,1229411,2,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-02,Shiraz0,13615088.22,0,small,1229411,3,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-03,Shiraz0,13092276.92,0,small,1229411,4,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-04,Shiraz0,15669856.31,0,small,1229411,5,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-05,Shiraz0,16536939.9,0,small,1229411,6,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-06,Shiraz0,13221805.39,0,small,1229411,0,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-07,Shiraz0,12597501.65,0,small,1229411,1,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-08,Shiraz0,13070276.3,0,small,1229411,2,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-09,Shiraz0,12600665.61,0,small,1229411,3,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-10,Shiraz0,12187712.09,0,small,1229411,4,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-11,Shiraz0,16290869.05,0,small,1229411,5,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-12,Shiraz0,16670772.35,0,small,1229411,6,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-13,Shiraz0,12961548.29,0,small,1229411,0,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-14,Shiraz0,13170694.77,0,small,1229411,1,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-15,Shiraz0,13238013.47,0,small,1229411,2,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-16,Shiraz0,13345847.69,0,small,1229411,3,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-17,Shiraz0,13019716.06,0,small,1229411,4,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-18,Shiraz0,16964658.59,0,small,1229411,5,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-19,Shiraz0,15934804.56,0,small,1229411,6,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-20,Shiraz0,12809715.86,0,small,1229411,0,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-21,Shiraz0,12072316.84,0,small,1229411,1,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-22,Shiraz0,13203090.08,0,small,1229411,2,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-23,Shiraz0,12398844.39,0,small,1229411,3,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-24,Shiraz0,12684836.58,0,small,1229411,4,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-25,Shiraz0,15781835.64,0,small,1229411,5,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-26,Shiraz0,15891927.98,0,small,1229411,6,1,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-27,Shiraz0,12730526.67,0,small,1229411,0,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-02-28,Shiraz0,12306187.26,0,small,1229411,1,0,0,0,2023,2,0,1.0,12294210.0,0.0336
2023-03-01,Shiraz0,12029277.36,0,small,1229411,2,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-02,Shiraz0,12358679.05,0,small,1229411,3,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-03,Shiraz0,17389473.37,1,small,1229411,4,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-04,Shiraz0,25400730.44,1,small,1229411,5,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-05,Shiraz0,16938901.79,0,small,1229411,6,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-06,Shiraz0,12066091.73,0,small,1229411,0,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-07,Shiraz0,12293611.11,0,small,1229411,1,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-08,Shiraz0,14003987.18,0,small,1229411,2,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-09,Shiraz0,12079694.05,0,small,1229411,3,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-10,Shiraz0,13478046.33,0,small,1229411,4,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-11,Shiraz0,13983842.65,0,small,1229411,5,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-12,Shiraz0,15689252.99,0,small,1229411,6,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-13,Shiraz0,12675141.14,0,small,1229411,0,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-14,Shiraz0,19172683.16,0,small,1229411,1,0,1,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-15,Shiraz0,18194314.85,0,small,1229411,2,0,1,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-16,Shiraz0,13416433.89,0,small,1229411,3,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-17,Shiraz0,13414426.99,0,small,1229411,4,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-18,Shiraz0,16783528.21,0,small,1229411,5,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-19,Shiraz0,15671303.7,0,small,1229411,6,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-20,Shiraz0,12556479.21,0,small,1229411,0,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-21,Shiraz0,12448115.51,0,small,1229411,1,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-22,Shiraz0,12568811.8,0,small,1229411,2,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-23,Shiraz0,13901105.48,0,small,1229411,3,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-24,Shiraz0,13597905.25,0,small,1229411,4,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-25,Shiraz0,16030844.32,0,small,1229411,5,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-26,Shiraz0,15938773.01,0,small,1229411,6,1,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-27,Shiraz0,13348154.74,0,small,1229411,0,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-28,Shiraz0,12297493.46,0,small,1229411,1,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-29,Shiraz0,18232460.51,1,small,1229411,2,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-30,Shiraz0,20468751.68,1,small,1229411,3,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-03-31,Shiraz0,12695098.08,0,small,1229411,4,0,0,0,2023,3,0,1.0,12294210.0,0.0336
2023-04-01,Shiraz0,18891806.49,0,small,1229411,5,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-02,Shiraz0,18772666.46,0,small,1229411,6,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-03,Shiraz0,14282762.73,0,small,1229411,0,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-04,Shiraz0,14291026.45,0,small,1229411,1,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-05,Shiraz0,15123670.17,0,small,1229411,2,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-06,Shiraz0,15262798.42,0,small,1229411,3,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-07,Shiraz0,14407448.92,0,small,1229411,4,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-08,Shiraz0,27653378.3,1,small,1229411,5,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-09,Shiraz0,30991452.2,1,small,1229411,6,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-10,Shiraz0,14174358.92,0,small,1229411,0,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-11,Shiraz0,14632019.21,0,small,1229411,1,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-12,Shiraz0,15206527.58,0,small,1229411,2,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-13,Shiraz0,15268651.47,0,small,1229411,3,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-14,Shiraz0,14560185.64,0,small,1229411,4,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-15,Shiraz0,17879362.93,0,small,1229411,5,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-16,Shiraz0,19332621.15,0,small,1229411,6,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-17,Shiraz0,14398874.88,0,small,1229411,0,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-18,Shiraz0,15579428.13,0,small,1229411,1,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-19,Shiraz0,15317072.95,0,small,1229411,2,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-20,Shiraz0,15225468.23,0,small,1229411,3,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-21,Shiraz0,15222311.81,0,small,1229411,4,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-22,Shiraz0,18467024.05,0,small,1229411,5,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-23,Shiraz0,17800862.85,0,small,1229411,6,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-24,Shiraz0,22946898.71,1,small,1229411,0,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-25,Shiraz0,18448611.57,1,small,1229411,1,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-26,Shiraz0,24742025.84,1,small,1229411,2,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-27,Shiraz0,14788558.69,0,small,1229411,3,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-28,Shiraz0,14549809.67,0,small,1229411,4,0,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-29,Shiraz0,18937622.78,0,small,1229411,5,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-04-30,Shiraz0,18924599.78,0,small,1229411,6,1,0,1,2023,4,0,1.0,12294210.0,0.0336
2023-05-01,Shiraz0,14688185.66,0,small,1229411,0,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-02,Shiraz0,15066269.3,0,small,1229411,1,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-03,Shiraz0,15478182.38,0,small,1229411,2,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-04,Shiraz0,15493733.14,0,small,1229411,3,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-05,Shiraz0,14362616.96,0,small,1229411,4,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-06,Shiraz0,20008226.94,0,small,1229411,5,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-07,Shiraz0,18890160.65,0,small,1229411,6,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-08,Shiraz0,14501501.68,0,small,1229411,0,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-09,Shiraz0,14741559.47,0,small,1229411,1,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-10,Shiraz0,14050685.87,0,small,1229411,2,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-11,Shiraz0,14275520.97,0,small,1229411,3,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-12,Shiraz0,14925256.0,0,small,1229411,4,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-13,Shiraz0,17623605.03,0,small,1229411,5,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-14,Shiraz0,18182080.98,0,small,1229411,6,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-15,Shiraz0,14445477.6,0,small,1229411,0,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-16,Shiraz0,14693209.64,0,small,1229411,1,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-17,Shiraz0,13827584.91,0,small,1229411,2,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-18,Shiraz0,14801537.29,0,small,1229411,3,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-19,Shiraz0,15092379.52,0,small,1229411,4,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-20,Shiraz0,18736471.99,0,small,1229411,5,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-21,Shiraz0,17281537.32,0,small,1229411,6,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-22,Shiraz0,15678793.8,0,small,1229411,0,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-23,Shiraz0,15711688.72,0,small,1229411,1,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-24,Shiraz0,14618054.71,0,small,1229411,2,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-25,Shiraz0,15891255.13,0,small,1229411,3,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-26,Shiraz0,14735938.94,0,small,1229411,4,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-27,Shiraz0,18266938.3,0,small,1229411,5,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-28,Shiraz0,17872043.28,0,small,1229411,6,1,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-29,Shiraz0,14769985.45,0,small,1229411,0,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-30,Shiraz0,14724855.68,0,small,1229411,1,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-05-31,Shiraz0,14626056.43,0,small,1229411,2,0,0,1,2023,5,0,1.0,12294210.0,0.0336
2023-06-01,Shiraz0,19411865.91,0,small,1229411,3,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-02,Shiraz0,19414280.65,0,small,1229411,4,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-03,Shiraz0,23186409.2,0,small,1229411,5,1,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-04,Shiraz0,24645139.28,0,small,1229411,6,1,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-05,Shiraz0,19742256.86,0,small,1229411,0,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-06,Shiraz0,19248106.68,0,small,1229411,1,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-07,Shiraz0,19169962.28,0,small,1229411,2,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-08,Shiraz0,19099212.75,0,small,1229411,3,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-09,Shiraz0,18991709.9,0,small,1229411,4,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-10,Shiraz0,23507519.54,0,small,1229411,5,1,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-11,Shiraz0,23448486.87,0,small,1229411,6,1,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-12,Shiraz0,19911428.42,0,small,1229411,0,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-13,Shiraz0,20404138.13,0,small,1229411,1,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-14,Shiraz0,19804145.49,0,small,1229411,2,0,0,1,2023,6,0,1.0,12294210.0,0.0336
2023-06-15,Shiraz0,14788320.58,0,small,1229411,3,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-16,Shiraz0,15098894.42,0,small,1229411,4,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-17,Shiraz0,18301338.04,0,small,1229411,5,1,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-18,Shiraz0,18665205.2,0,small,1229411,6,1,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-19,Shiraz0,15494080.51,0,small,1229411,0,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-20,Shiraz0,14364330.52,0,small,1229411,1,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-21,Shiraz0,14190615.7,0,small,1229411,2,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-22,Shiraz0,15409965.57,0,small,1229411,3,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-23,Shiraz0,14545462.88,0,small,1229411,4,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-24,Shiraz0,18469366.07,0,small,1229411,5,1,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-25,Shiraz0,18177347.33,0,small,1229411,6,1,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-26,Shiraz0,14890761.18,0,small,1229411,0,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-27,Shiraz0,14850974.56,0,small,1229411,1,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-28,Shiraz0,15314856.78,0,small,1229411,2,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-29,Shiraz0,14840147.3,0,small,1229411,3,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-06-30,Shiraz0,14756869.03,0,small,1229411,4,0,0,1,2023,6,1,0.781,12294210.0,0.0336
2023-07-01,Shiraz0,17088052.5,0,small,1229411,5,1,0,0,2023,7,1,0.781,12294210.0,0.0336
